Rango de Edad,Sexo,Año,Código,Nombre Provincia,Total,Frecuencia_Fallecimientos,tasa_fallecimiento
45-64 años,Mujeres,2000,47,Valladolid,59927,157.0,0.2619854155889666
45-64 años,Mujeres,2000,48,Bizkaia,140871,420.0,0.2981451114849756
45-64 años,Mujeres,2000,49,Zamora,22625,45.0,0.1988950276243094
45-64 años,Mujeres,2000,50,Zaragoza,101557,282.0,0.2776765757161003
45-64 años,Mujeres,2000,51,Ceuta,6646,23.0,0.34607282575985554
45-64 años,Mujeres,2000,52,Melilla,5570,21.0,0.37701974865350085
45-64 años,Mujeres,2001,1,Araba/Álava,35126,96.0,0.2733018277059728
45-64 años,Mujeres,2001,2,Albacete,36640,93.0,0.25382096069869
45-64 años,Mujeres,2001,3,Alicante/Alacant,170101,513.0,0.3015855285977155
45-64 años,Mujeres,2001,4,Almería,51182,143.0,0.27939509983978744
45-64 años,Mujeres,2001,5,Ávila,17240,45.0,0.2610208816705336
45-64 años,Mujeres,2001,6,Badajoz,65921,175.0,0.26546927382776353
45-64 años,Mujeres,2001,7,"Balears, Illes",96648,298.0,0.3083354026984521
45-64 años,Mujeres,2001,8,Barcelona,581591,1569.0,0.26977721457175236
45-64 años,Mujeres,2001,9,Burgos,38473,83.0,0.21573571075819406
45-64 años,Mujeres,2001,10,Cáceres,41278,108.0,0.26164058336159696
45-64 años,Mujeres,2001,11,Cádiz,116028,354.0,0.3050987692625918
45-64 años,Mujeres,2001,12,Castellón/Castelló,54057,130.0,0.24048689346430618
45-64 años,Mujeres,2001,13,Ciudad Real,48785,132.0,0.2705749718151071
45-64 años,Mujeres,2001,14,Córdoba,79247,229.0,0.28896992946105216
45-64 años,Mujeres,2001,15,"Coruña, A",138430,449.0,0.3243516578776277
45-64 años,Mujeres,2001,16,Cuenca,20573,38.0,0.18470811257473388
45-64 años,Mujeres,2001,17,Girona,63605,168.0,0.2641301784450908
45-64 años,Mujeres,2001,18,Granada,84859,261.0,0.30756902626710186
45-64 años,Mujeres,2001,19,Guadalajara,16533,36.0,0.21774632553075668
45-64 años,Mujeres,2001,20,Gipuzkoa,84858,211.0,0.24865068703009735
45-64 años,Mujeres,2001,21,Huelva,46840,133.0,0.2839453458582408
45-64 años,Mujeres,2001,22,Huesca,22392,40.0,0.17863522686673813
45-64 años,Mujeres,2001,23,Jaén,64112,174.0,0.2714000499126529
45-64 años,Mujeres,2001,24,León,56185,147.0,0.2616356678828869
45-64 años,Mujeres,2001,25,Lleida,39708,87.0,0.21909942580840133
45-64 años,Mujeres,2001,26,"Rioja, La",30228,74.0,0.24480614000264656
45-64 años,Mujeres,2001,27,Lugo,42386,125.0,0.29490869626763555
45-64 años,Mujeres,2001,28,Madrid,647350,1645.0,0.25411292191241214
45-64 años,Mujeres,2001,29,Málaga,143567,494.0,0.3440902157180968
45-64 años,Mujeres,2001,30,Murcia,118156,325.0,0.2750600900504418
45-64 años,Mujeres,2001,31,Navarra,63019,168.0,0.2665862676335708
45-64 años,Mujeres,2001,32,Ourense,42005,114.0,0.27139626234972025
45-64 años,Mujeres,2001,33,Asturias,135569,350.0,0.25817111581556257
45-64 años,Mujeres,2001,34,Palencia,18777,54.0,0.28758587633807314
45-64 años,Mujeres,2001,35,"Palmas, Las",90915,330.0,0.3629764065335753
45-64 años,Mujeres,2001,36,Pontevedra,109061,275.0,0.25215246513419093
45-64 años,Mujeres,2001,37,Salamanca,39465,112.0,0.28379576840238185
45-64 años,Mujeres,2001,38,Santa Cruz de Tenerife,92370,285.0,0.3085417343293277
45-64 años,Mujeres,2001,39,Cantabria,62558,166.0,0.2653537517184053
45-64 años,Mujeres,2001,40,Segovia,15012,37.0,0.2464694910738076
45-64 años,Mujeres,2001,41,Sevilla,183224,582.0,0.317643976771602
45-64 años,Mujeres,2001,42,Soria,9219,16.0,0.17355461546805512
45-64 años,Mujeres,2001,43,Tarragona,69154,172.0,0.2487202475634092
45-64 años,Mujeres,2001,44,Teruel,13827,34.0,0.24589571128950605
45-64 años,Mujeres,2001,45,Toledo,53812,120.0,0.22299858767561137
45-64 años,Mujeres,2001,46,Valencia/València,258632,771.0,0.29810696278882737
45-64 años,Mujeres,2001,47,Valladolid,60871,163.0,0.26777940234265907
45-64 años,Mujeres,2001,48,Bizkaia,141714,351.0,0.24768195097167536
45-64 años,Mujeres,2001,49,Zamora,22256,62.0,0.2785765636232926
45-64 años,Mujeres,2001,50,Zaragoza,102379,263.0,0.25688861973646937
45-64 años,Mujeres,2001,51,Ceuta,6759,19.0,0.2811066725847019
45-64 años,Mujeres,2001,52,Melilla,5832,22.0,0.3772290809327846
45-64 años,Mujeres,2002,1,Araba/Álava,35745,83.0,0.2322003077353476
45-64 años,Mujeres,2002,2,Albacete,36794,72.0,0.19568407892591183
45-64 años,Mujeres,2002,3,Alicante/Alacant,178167,526.0,0.29522863380985254
45-64 años,Mujeres,2002,4,Almería,52479,165.0,0.31441147887726517
45-64 años,Mujeres,2002,5,Ávila,17155,34.0,0.19819294666278053
45-64 años,Mujeres,2002,6,Badajoz,65635,205.0,0.3123333587262893
45-64 años,Mujeres,2002,7,"Balears, Illes",100370,320.0,0.31882036465079205
45-64 años,Mujeres,2002,8,Barcelona,587444,1539.0,0.26198241874970213
45-64 años,Mujeres,2002,9,Burgos,38770,79.0,0.20376579829765284
45-64 años,Mujeres,2002,10,Cáceres,41323,97.0,0.2347361033806839
45-64 años,Mujeres,2002,11,Cádiz,118529,371.0,0.31300356874688895
45-64 años,Mujeres,2002,12,Castellón/Castelló,55240,145.0,0.2624909485879797
45-64 años,Mujeres,2002,13,Ciudad Real,49107,125.0,0.2545461950434765
45-64 años,Mujeres,2002,14,Córdoba,79857,246.0,0.30805064051992936
45-64 años,Mujeres,2002,15,"Coruña, A",139029,414.0,0.297779599939581
45-64 años,Mujeres,2002,16,Cuenca,20284,34.0,0.16761979885624137
45-64 años,Mujeres,2002,17,Girona,65604,174.0,0.26522773001646244
45-64 años,Mujeres,2002,18,Granada,85667,273.0,0.3186758028178879
45-64 años,Mujeres,2002,19,Guadalajara,17151,38.0,0.2215614249897965
45-64 años,Mujeres,2002,20,Gipuzkoa,85645,210.0,0.2451982018798529
45-64 años,Mujeres,2002,21,Huelva,47292,121.0,0.2558572274380445
45-64 años,Mujeres,2002,22,Huesca,22523,36.0,0.15983661146383696
45-64 años,Mujeres,2002,23,Jaén,64317,156.0,0.24254862633518354
45-64 años,Mujeres,2002,24,León,55889,141.0,0.2522857807439746
45-64 años,Mujeres,2002,25,Lleida,40048,103.0,0.2571913703555733
45-64 años,Mujeres,2002,26,"Rioja, La",31103,76.0,0.2443494196701283
45-64 años,Mujeres,2002,27,Lugo,41930,108.0,0.2575721440496065
45-64 años,Mujeres,2002,28,Madrid,662215,1626.0,0.2455395906163406
45-64 años,Mujeres,2002,29,Málaga,147517,448.0,0.30369381156070147
45-64 años,Mujeres,2002,30,Murcia,120579,359.0,0.297730118843248
45-64 años,Mujeres,2002,31,Navarra,64357,161.0,0.2501670369967525
45-64 años,Mujeres,2002,32,Ourense,41644,128.0,0.307367207761022
45-64 años,Mujeres,2002,33,Asturias,136964,325.0,0.2372886305890599
45-64 años,Mujeres,2002,34,Palencia,18915,51.0,0.2696272799365583
45-64 años,Mujeres,2002,35,"Palmas, Las",94227,336.0,0.35658569199910856
45-64 años,Mujeres,2002,36,Pontevedra,110231,294.0,0.26671263074815615
45-64 años,Mujeres,2002,37,Salamanca,39299,138.0,0.35115397338354665
45-64 años,Mujeres,2002,38,Santa Cruz de Tenerife,96225,291.0,0.3024162120031177
45-64 años,Mujeres,2002,39,Cantabria,63802,163.0,0.2554778847058086
45-64 años,Mujeres,2002,40,Segovia,15057,31.0,0.20588430630271637
45-64 años,Mujeres,2002,41,Sevilla,185273,536.0,0.2893028126062621
45-64 años,Mujeres,2002,42,Soria,9185,19.0,0.20685900925421882
45-64 años,Mujeres,2002,43,Tarragona,71148,188.0,0.2642379265755889
45-64 años,Mujeres,2002,44,Teruel,13841,24.0,0.1733978758760205
45-64 años,Mujeres,2002,45,Toledo,54591,129.0,0.23630268725614115
45-64 años,Mujeres,2002,46,Valencia/València,263233,789.0,0.2997344557863186
45-64 años,Mujeres,2002,47,Valladolid,61637,168.0,0.2725635576033876
45-64 años,Mujeres,2002,48,Bizkaia,142516,434.0,0.30452721097981983
45-64 años,Mujeres,2002,49,Zamora,21845,50.0,0.22888532845044635
45-64 años,Mujeres,2002,50,Zaragoza,103359,282.0,0.27283545699939044
45-64 años,Mujeres,2002,51,Ceuta,6853,20.0,0.29184298847220197
45-64 años,Mujeres,2002,52,Melilla,5884,19.0,0.3229095853161115
45-64 años,Mujeres,2003,1,Araba/Álava,36751,87.0,0.23672825229245462
45-64 años,Mujeres,2003,2,Albacete,37542,98.0,0.26104096744978955
45-64 años,Mujeres,2003,3,Alicante/Alacant,190107,567.0,0.2982530890498509
45-64 años,Mujeres,2003,4,Almería,54878,143.0,0.260578009402675
45-64 años,Mujeres,2003,5,Ávila,17507,42.0,0.23990403838464613
45-64 años,Mujeres,2003,6,Badajoz,66650,208.0,0.31207801950487624
45-64 años,Mujeres,2003,7,"Balears, Illes",104842,296.0,0.2823296007325309
45-64 años,Mujeres,2003,8,Barcelona,602779,1582.0,0.2624510807443524
45-64 años,Mujeres,2003,9,Burgos,39756,96.0,0.24147298520977964
45-64 años,Mujeres,2003,10,Cáceres,42177,115.0,0.27266045475021927
45-64 años,Mujeres,2003,11,Cádiz,122477,379.0,0.3094458551401487
45-64 años,Mujeres,2003,12,Castellón/Castelló,56890,150.0,0.26366672525927226
45-64 años,Mujeres,2003,13,Ciudad Real,49861,123.0,0.24668578648643227
45-64 años,Mujeres,2003,14,Córdoba,81718,249.0,0.304706429428033
45-64 años,Mujeres,2003,15,"Coruña, A",141602,431.0,0.30437423200237285
45-64 años,Mujeres,2003,16,Cuenca,20475,38.0,0.1855921855921856
45-64 años,Mujeres,2003,17,Girona,68452,170.0,0.24834920820428916
45-64 años,Mujeres,2003,18,Granada,87756,278.0,0.3167874561283559
45-64 años,Mujeres,2003,19,Guadalajara,18029,45.0,0.24959787009817516
45-64 años,Mujeres,2003,20,Gipuzkoa,87078,214.0,0.24575667792094444
45-64 años,Mujeres,2003,21,Huelva,48754,160.0,0.3281782007630143
45-64 años,Mujeres,2003,22,Huesca,22931,49.0,0.2136845318564389
45-64 años,Mujeres,2003,23,Jaén,64967,183.0,0.2816814690535195
45-64 años,Mujeres,2003,24,León,56741,130.0,0.2291112246876157
45-64 años,Mujeres,2003,25,Lleida,41004,82.0,0.19998048970832116
45-64 años,Mujeres,2003,26,"Rioja, La",32105,61.0,0.19000155738981467
45-64 años,Mujeres,2003,27,Lugo,42046,129.0,0.3068068306140893
45-64 años,Mujeres,2003,28,Madrid,684598,1682.0,0.245691632169536
45-64 años,Mujeres,2003,29,Málaga,153900,522.0,0.3391812865497076
45-64 años,Mujeres,2003,30,Murcia,124993,347.0,0.2776155464706023
45-64 años,Mujeres,2003,31,Navarra,66233,176.0,0.265728564310842
45-64 años,Mujeres,2003,32,Ourense,41815,110.0,0.2630634939614971
45-64 años,Mujeres,2003,33,Asturias,140273,366.0,0.26091977786174103
45-64 años,Mujeres,2003,34,Palencia,19466,52.0,0.2671324360423302
45-64 años,Mujeres,2003,35,"Palmas, Las",98265,305.0,0.31038518292372663
45-64 años,Mujeres,2003,36,Pontevedra,112278,288.0,0.25650617217976807
45-64 años,Mujeres,2003,37,Salamanca,39957,133.0,0.33285782215882076
45-64 años,Mujeres,2003,38,Santa Cruz de Tenerife,100174,302.0,0.30147543274702016
45-64 años,Mujeres,2003,39,Cantabria,66044,176.0,0.2664890073284477
45-64 años,Mujeres,2003,40,Segovia,15437,37.0,0.2396838764008551
45-64 años,Mujeres,2003,41,Sevilla,190958,603.0,0.3157762439908252
45-64 años,Mujeres,2003,42,Soria,9248,15.0,0.16219723183391002
45-64 años,Mujeres,2003,43,Tarragona,73784,184.0,0.24937655860349126
45-64 años,Mujeres,2003,44,Teruel,13930,40.0,0.2871500358937545
45-64 años,Mujeres,2003,45,Toledo,56433,126.0,0.22327361650098349
45-64 años,Mujeres,2003,46,Valencia/València,270234,793.0,0.2934493809069177
45-64 años,Mujeres,2003,47,Valladolid,63450,174.0,0.2742316784869976
45-64 años,Mujeres,2003,48,Bizkaia,144859,392.0,0.27060797050925384
45-64 años,Mujeres,2003,49,Zamora,21940,56.0,0.25524156791248864
45-64 años,Mujeres,2003,50,Zaragoza,105452,295.0,0.2797481318514585
45-64 años,Mujeres,2003,51,Ceuta,7002,19.0,0.2713510425592688
45-64 años,Mujeres,2003,52,Melilla,5985,27.0,0.4511278195488722
45-64 años,Mujeres,2004,1,Araba/Álava,37821,79.0,0.20887866529176913
45-64 años,Mujeres,2004,2,Albacete,38487,79.0,0.20526411515576687
45-64 años,Mujeres,2004,3,Alicante/Alacant,195186,560.0,0.28690582316354657
45-64 años,Mujeres,2004,4,Almería,57631,158.0,0.27415800524023526
45-64 años,Mujeres,2004,5,Ávila,18017,45.0,0.2497641116723095
45-64 años,Mujeres,2004,6,Badajoz,68510,174.0,0.2539775215297037
45-64 años,Mujeres,2004,7,"Balears, Illes",107032,310.0,0.28963300695119215
45-64 años,Mujeres,2004,8,Barcelona,618726,1631.0,0.2636061843206848
45-64 años,Mujeres,2004,9,Burgos,40823,81.0,0.1984175587291478
45-64 años,Mujeres,2004,10,Cáceres,43374,104.0,0.2397749804030064
45-64 años,Mujeres,2004,11,Cádiz,126377,331.0,0.26191474714544577
45-64 años,Mujeres,2004,12,Castellón/Castelló,58578,135.0,0.23046194817166857
45-64 años,Mujeres,2004,13,Ciudad Real,51154,144.0,0.28150291277319467
45-64 años,Mujeres,2004,14,Córdoba,83908,219.0,0.261000143013777
45-64 años,Mujeres,2004,15,"Coruña, A",144627,440.0,0.30423088358328665
45-64 años,Mujeres,2004,16,Cuenca,20946,47.0,0.22438651771221235
45-64 años,Mujeres,2004,17,Girona,71411,172.0,0.24085925137583847
45-64 años,Mujeres,2004,18,Granada,91156,290.0,0.31813594277941115
45-64 años,Mujeres,2004,19,Guadalajara,19151,39.0,0.20364471829147304
45-64 años,Mujeres,2004,20,Gipuzkoa,89020,202.0,0.22691529993259943
45-64 años,Mujeres,2004,21,Huelva,50369,144.0,0.2858901308344418
45-64 años,Mujeres,2004,22,Huesca,23529,56.0,0.23800416507288877
45-64 años,Mujeres,2004,23,Jaén,66598,140.0,0.21021652301870924
45-64 años,Mujeres,2004,24,León,57813,138.0,0.23870063826475016
45-64 años,Mujeres,2004,25,Lleida,42317,117.0,0.27648462792731054
45-64 años,Mujeres,2004,26,"Rioja, La",33372,74.0,0.22174277837708256
45-64 años,Mujeres,2004,27,Lugo,42701,99.0,0.231844687478045
45-64 años,Mujeres,2004,28,Madrid,703127,1740.0,0.2474659627634837
45-64 años,Mujeres,2004,29,Málaga,158590,503.0,0.3171700611640078
45-64 años,Mujeres,2004,30,Murcia,129361,363.0,0.28061007567968704
45-64 años,Mujeres,2004,31,Navarra,68089,182.0,0.26729721394057776
45-64 años,Mujeres,2004,32,Ourense,42402,98.0,0.2311211735295505
45-64 años,Mujeres,2004,33,Asturias,143757,364.0,0.25320506131875314
45-64 años,Mujeres,2004,34,Palencia,20114,42.0,0.2088097842298896
45-64 años,Mujeres,2004,35,"Palmas, Las",101208,385.0,0.38040471109003243
45-64 años,Mujeres,2004,36,Pontevedra,114843,297.0,0.258613933805282
45-64 años,Mujeres,2004,37,Salamanca,41041,94.0,0.22903925342949732
45-64 años,Mujeres,2004,38,Santa Cruz de Tenerife,103199,332.0,0.32170854368743884
45-64 años,Mujeres,2004,39,Cantabria,68387,167.0,0.24419845877140392
45-64 años,Mujeres,2004,40,Segovia,15918,38.0,0.2387234577208192
45-64 años,Mujeres,2004,41,Sevilla,196139,583.0,0.2972381831252326
45-64 años,Mujeres,2004,42,Soria,9510,27.0,0.28391167192429023
45-64 años,Mujeres,2004,43,Tarragona,77038,187.0,0.24273735039850464
45-64 años,Mujeres,2004,44,Teruel,14348,32.0,0.2230275996654586
45-64 años,Mujeres,2004,45,Toledo,58746,126.0,0.21448268818302524
45-64 años,Mujeres,2004,46,Valencia/València,277824,828.0,0.29803040774015205
45-64 años,Mujeres,2004,47,Valladolid,65400,142.0,0.21712538226299696
45-64 años,Mujeres,2004,48,Bizkaia,148017,392.0,0.2648344446921637
45-64 años,Mujeres,2004,49,Zamora,22280,45.0,0.20197486535008974
45-64 años,Mujeres,2004,50,Zaragoza,109020,299.0,0.27426160337552746
45-64 años,Mujeres,2004,51,Ceuta,7174,28.0,0.3902982994145526
45-64 años,Mujeres,2004,52,Melilla,6179,26.0,0.42078006149862435
45-64 años,Mujeres,2005,1,Araba/Álava,38981,93.0,0.238577768656525
45-64 años,Mujeres,2005,2,Albacete,40143,98.0,0.2441272450987719
45-64 años,Mujeres,2005,3,Alicante/Alacant,209725,587.0,0.2798903325783764
45-64 años,Mujeres,2005,4,Almería,61481,177.0,0.2878938208552235
45-64 años,Mujeres,2005,5,Ávila,18559,47.0,0.2532464033622501
45-64 años,Mujeres,2005,6,Badajoz,71002,182.0,0.256330807582885
45-64 años,Mujeres,2005,7,"Balears, Illes",112428,321.0,0.2855160636140463
45-64 años,Mujeres,2005,8,Barcelona,640545,1714.0,0.26758463495929247
45-64 años,Mujeres,2005,9,Burgos,42289,86.0,0.20336257655655135
45-64 años,Mujeres,2005,10,Cáceres,44774,101.0,0.2255773439942824
45-64 años,Mujeres,2005,11,Cádiz,130792,335.0,0.2561318735090831
45-64 años,Mujeres,2005,12,Castellón/Castelló,61456,141.0,0.2294324394688883
45-64 años,Mujeres,2005,13,Ciudad Real,53456,135.0,0.25254414845854534
45-64 años,Mujeres,2005,14,Córdoba,86525,232.0,0.2681305980930367
45-64 años,Mujeres,2005,15,"Coruña, A",148494,425.0,0.2862068501084219
45-64 años,Mujeres,2005,16,Cuenca,21762,31.0,0.14245014245014245
45-64 años,Mujeres,2005,17,Girona,75982,196.0,0.25795583164433683
45-64 años,Mujeres,2005,18,Granada,95129,315.0,0.3311293086230277
45-64 años,Mujeres,2005,19,Guadalajara,20453,43.0,0.2102381068791864
45-64 años,Mujeres,2005,20,Gipuzkoa,91357,199.0,0.21782676751644645
45-64 años,Mujeres,2005,21,Huelva,52011,128.0,0.24610178616061984
45-64 años,Mujeres,2005,22,Huesca,24390,47.0,0.1927019270192702
45-64 años,Mujeres,2005,23,Jaén,69080,152.0,0.22003474232773595
45-64 años,Mujeres,2005,24,León,59785,135.0,0.22580914945220373
45-64 años,Mujeres,2005,25,Lleida,44358,95.0,0.21416655394742773
45-64 años,Mujeres,2005,26,"Rioja, La",34795,69.0,0.19830435407386118
45-64 años,Mujeres,2005,27,Lugo,43557,119.0,0.2732052253369149
45-64 años,Mujeres,2005,28,Madrid,730551,1782.0,0.24392547542882018
45-64 años,Mujeres,2005,29,Málaga,168021,520.0,0.3094851238833241
45-64 años,Mujeres,2005,30,Murcia,136258,320.0,0.23484859604573677
45-64 años,Mujeres,2005,31,Navarra,70186,171.0,0.24363833243096913
45-64 años,Mujeres,2005,32,Ourense,43161,104.0,0.2409582725145386
45-64 años,Mujeres,2005,33,Asturias,148288,357.0,0.2407477341389728
45-64 años,Mujeres,2005,34,Palencia,20806,42.0,0.20186484667884266
45-64 años,Mujeres,2005,35,"Palmas, Las",106217,350.0,0.32951410791116303
45-64 años,Mujeres,2005,36,Pontevedra,118089,306.0,0.2591265909610548
45-64 años,Mujeres,2005,37,Salamanca,42064,113.0,0.2686382655001902
45-64 años,Mujeres,2005,38,Santa Cruz de Tenerife,108853,338.0,0.31051050499297217
45-64 años,Mujeres,2005,39,Cantabria,71362,176.0,0.24662985902861467
45-64 años,Mujeres,2005,40,Segovia,16642,40.0,0.24035572647518327
45-64 años,Mujeres,2005,41,Sevilla,201982,551.0,0.27279658583438127
45-64 años,Mujeres,2005,42,Soria,9826,25.0,0.25442703032770203
45-64 años,Mujeres,2005,43,Tarragona,81828,211.0,0.25785794593537664
45-64 años,Mujeres,2005,44,Teruel,14904,31.0,0.20799785292538917
45-64 años,Mujeres,2005,45,Toledo,62121,137.0,0.22053733842017997
45-64 años,Mujeres,2005,46,Valencia/València,289865,849.0,0.2928949683473341
45-64 años,Mujeres,2005,47,Valladolid,67421,173.0,0.25659660936503464
45-64 años,Mujeres,2005,48,Bizkaia,152152,411.0,0.2701246122298754
45-64 años,Mujeres,2005,49,Zamora,22679,39.0,0.17196525419992062
45-64 años,Mujeres,2005,50,Zaragoza,112328,276.0,0.24570899508582011
45-64 años,Mujeres,2005,51,Ceuta,7392,24.0,0.3246753246753247
45-64 años,Mujeres,2005,52,Melilla,6089,22.0,0.3613072754146822
45-64 años,Mujeres,2006,1,Araba/Álava,39894,81.0,0.20303805083471202
45-64 años,Mujeres,2006,2,Albacete,40791,92.0,0.22553994753744697
45-64 años,Mujeres,2006,3,Alicante/Alacant,217993,558.0,0.2559715220213493
45-64 años,Mujeres,2006,4,Almería,64375,180.0,0.2796116504854369
45-64 años,Mujeres,2006,5,Ávila,18961,37.0,0.19513738726860397
45-64 años,Mujeres,2006,6,Badajoz,72438,207.0,0.2857616168309451
45-64 años,Mujeres,2006,7,"Balears, Illes",116487,300.0,0.2575394679234593
45-64 años,Mujeres,2006,8,Barcelona,649463,1634.0,0.25159246947093217
45-64 años,Mujeres,2006,9,Burgos,43243,101.0,0.23356381379645264
45-64 años,Mujeres,2006,10,Cáceres,45741,71.0,0.15522179226514504
45-64 años,Mujeres,2006,11,Cádiz,133984,359.0,0.2679424408884643
45-64 años,Mujeres,2006,12,Castellón/Castelló,63196,133.0,0.21045635799734158
45-64 años,Mujeres,2006,13,Ciudad Real,54352,111.0,0.20422431557256404
45-64 años,Mujeres,2006,14,Córdoba,88263,215.0,0.24359017935035066
45-64 años,Mujeres,2006,15,"Coruña, A",150446,441.0,0.29312843146378104
45-64 años,Mujeres,2006,16,Cuenca,21791,30.0,0.13767151576338854
45-64 años,Mujeres,2006,17,Girona,78953,183.0,0.23178346611275064
45-64 años,Mujeres,2006,18,Granada,97930,314.0,0.32063718982947004
45-64 años,Mujeres,2006,19,Guadalajara,21509,39.0,0.1813194476730671
45-64 años,Mujeres,2006,20,Gipuzkoa,92911,225.0,0.24216723531121181
45-64 años,Mujeres,2006,21,Huelva,53197,132.0,0.24813429328721545
45-64 años,Mujeres,2006,22,Huesca,25030,52.0,0.20775069916100677
45-64 años,Mujeres,2006,23,Jaén,70201,145.0,0.20654976424837254
45-64 años,Mujeres,2006,24,León,60970,144.0,0.23618172871904217
45-64 años,Mujeres,2006,25,Lleida,45469,114.0,0.2507202709538367
45-64 años,Mujeres,2006,26,"Rioja, La",35699,73.0,0.204487520658842
45-64 años,Mujeres,2006,27,Lugo,43757,123.0,0.28109788148182
45-64 años,Mujeres,2006,28,Madrid,741010,1751.0,0.23629910527523246
45-64 años,Mujeres,2006,29,Málaga,174394,552.0,0.3165246510774453
45-64 años,Mujeres,2006,30,Murcia,140717,326.0,0.2316706581294371
45-64 años,Mujeres,2006,31,Navarra,71840,159.0,0.22132516703786193
45-64 años,Mujeres,2006,32,Ourense,43450,102.0,0.2347525891829689
45-64 años,Mujeres,2006,33,Asturias,151670,412.0,0.2716423814861212
45-64 años,Mujeres,2006,34,Palencia,21416,55.0,0.25681733283526337
45-64 años,Mujeres,2006,35,"Palmas, Las",110332,321.0,0.2909400717833448
45-64 años,Mujeres,2006,36,Pontevedra,120198,316.0,0.2628995490773557
45-64 años,Mujeres,2006,37,Salamanca,42854,113.0,0.26368600364026695
45-64 años,Mujeres,2006,38,Santa Cruz de Tenerife,112930,321.0,0.2842468785973612
45-64 años,Mujeres,2006,39,Cantabria,73392,208.0,0.28340963592762153
45-64 años,Mujeres,2006,40,Segovia,16908,41.0,0.24248876271587413
45-64 años,Mujeres,2006,41,Sevilla,206865,618.0,0.29874555869770136
45-64 años,Mujeres,2006,42,Soria,10074,29.0,0.2878697637482629
45-64 años,Mujeres,2006,43,Tarragona,84655,212.0,0.25042820861142284
45-64 años,Mujeres,2006,44,Teruel,15128,25.0,0.16525647805393973
45-64 años,Mujeres,2006,45,Toledo,64008,120.0,0.18747656542932134
45-64 años,Mujeres,2006,46,Valencia/València,295068,835.0,0.28298561687475426
45-64 años,Mujeres,2006,47,Valladolid,68639,168.0,0.24475881058873233
45-64 años,Mujeres,2006,48,Bizkaia,154724,410.0,0.2649879785941418
45-64 años,Mujeres,2006,49,Zamora,22904,50.0,0.21830247991617185
45-64 años,Mujeres,2006,50,Zaragoza,114254,268.0,0.23456509181297808
45-64 años,Mujeres,2006,51,Ceuta,7605,16.0,0.21038790269559499
45-64 años,Mujeres,2006,52,Melilla,6456,32.0,0.49566294919454773
45-64 años,Mujeres,2007,1,Araba/Álava,40921,109.0,0.26636690207961683
45-64 años,Mujeres,2007,2,Albacete,42200,103.0,0.24407582938388625
45-64 años,Mujeres,2007,3,Alicante/Alacant,227663,610.0,0.2679398936146849
45-64 años,Mujeres,2007,4,Almería,67705,177.0,0.26142825492947347
45-64 años,Mujeres,2007,5,Ávila,19484,53.0,0.2720180661055225
45-64 años,Mujeres,2007,6,Badajoz,75210,175.0,0.23268182422550193
45-64 años,Mujeres,2007,7,"Balears, Illes",121426,343.0,0.28247657009207255
45-64 años,Mujeres,2007,8,Barcelona,660559,1667.0,0.2523620145967279
45-64 años,Mujeres,2007,9,Burgos,44283,103.0,0.23259490097780186
45-64 años,Mujeres,2007,10,Cáceres,47339,100.0,0.21124231606075328
45-64 años,Mujeres,2007,11,Cádiz,138540,349.0,0.2519128049660748
45-64 años,Mujeres,2007,12,Castellón/Castelló,65361,166.0,0.25397408240388
45-64 años,Mujeres,2007,13,Ciudad Real,56503,142.0,0.2513140895173707
45-64 años,Mujeres,2007,14,Córdoba,91022,245.0,0.269165696205313
45-64 años,Mujeres,2007,15,"Coruña, A",152873,462.0,0.3022116397270937
45-64 años,Mujeres,2007,16,Cuenca,22553,39.0,0.17292599654148008
45-64 años,Mujeres,2007,17,Girona,82092,186.0,0.22657506212542025
45-64 años,Mujeres,2007,18,Granada,101193,317.0,0.3132627750931388
45-64 años,Mujeres,2007,19,Guadalajara,22917,53.0,0.23126936335471485
45-64 años,Mujeres,2007,20,Gipuzkoa,94548,250.0,0.26441595803189916
45-64 años,Mujeres,2007,21,Huelva,55165,147.0,0.26647330735067526
45-64 años,Mujeres,2007,22,Huesca,25840,37.0,0.14318885448916407
45-64 años,Mujeres,2007,23,Jaén,72518,165.0,0.22752971675997682
45-64 años,Mujeres,2007,24,León,62331,162.0,0.25990277710930354
45-64 años,Mujeres,2007,25,Lleida,46997,125.0,0.2659744238993978
45-64 años,Mujeres,2007,26,"Rioja, La",36605,66.0,0.18030323726266903
45-64 años,Mujeres,2007,27,Lugo,44331,106.0,0.23911032911506622
45-64 años,Mujeres,2007,28,Madrid,759749,1913.0,0.25179368449316814
45-64 años,Mujeres,2007,29,Málaga,180734,554.0,0.30652782542299734
45-64 años,Mujeres,2007,30,Murcia,146452,350.0,0.2389861524595089
45-64 años,Mujeres,2007,31,Navarra,73527,209.0,0.2842493233778068
45-64 años,Mujeres,2007,32,Ourense,43758,105.0,0.23995612230906346
45-64 años,Mujeres,2007,33,Asturias,154785,409.0,0.2642374907129244
45-64 años,Mujeres,2007,34,Palencia,22053,57.0,0.2584682356142021
45-64 años,Mujeres,2007,35,"Palmas, Las",115604,335.0,0.289782360471956
45-64 años,Mujeres,2007,36,Pontevedra,122814,293.0,0.23857214975491395
45-64 años,Mujeres,2007,37,Salamanca,43540,107.0,0.24575103353238403
45-64 años,Mujeres,2007,38,Santa Cruz de Tenerife,117408,332.0,0.28277459798310167
