Rango de Edad,Sexo,Año,Código,Nombre Provincia,Total,Frecuencia_Fallecimientos,tasa_fallecimiento
45-64 años,Hombres,2011,44,Teruel,19692,86.0,0.4367255738370911
45-64 años,Hombres,2011,45,Toledo,83534,329.0,0.3938516053343548
45-64 años,Hombres,2011,46,Valencia,320379,1958.0,0.6111511678355946
45-64 años,Hombres,2011,47,Valladolid,72462,396.0,0.5464933344373603
45-64 años,Hombres,2011,48,Bizkaia,159105,988.0,0.6209735709122907
45-64 años,Hombres,2011,49,Zamora,27092,137.0,0.505684334858999
45-64 años,Hombres,2011,50,Zaragoza,124915,725.0,0.5803946683744947
45-64 años,Hombres,2011,51,Ceuta,10040,65.0,0.647410358565737
45-64 años,Hombres,2011,52,Melilla,9325,52.0,0.5576407506702413
45-64 años,Hombres,2012,1,Álava,44221,222.0,0.5020239252843671
45-64 años,Hombres,2012,2,Albacete,50223,246.0,0.4898154232124724
45-64 años,Hombres,2012,3,Alicante,249374,1345.0,0.5393505337364761
45-64 años,Hombres,2012,4,Almería,84650,446.0,0.5268753691671589
45-64 años,Hombres,2012,5,Ávila,24402,110.0,0.4507827227276452
45-64 años,Hombres,2012,6,Badajoz,89698,571.0,0.6365805257642311
45-64 años,Hombres,2012,7,Baleares,142771,805.0,0.5638399955172969
45-64 años,Hombres,2012,8,Barcelona,684514,3709.0,0.5418442866033419
45-64 años,Hombres,2012,9,Burgos,54327,281.0,0.5172382056804167
45-64 años,Hombres,2012,10,Cáceres,57427,344.0,0.5990213662562905
45-64 años,Hombres,2012,11,Cádiz,157515,1012.0,0.6424784941116719
45-64 años,Hombres,2012,12,Castellón,76291,382.0,0.5007143699781101
45-64 años,Hombres,2012,13,Ciudad Real,66114,349.0,0.5278760928093899
45-64 años,Hombres,2012,14,Córdoba,101416,586.0,0.577818095763982
45-64 años,Hombres,2012,15,A Coruña,152045,1052.0,0.6919004242165149
45-64 años,Hombres,2012,16,Cuenca,28335,133.0,0.4693841538733015
45-64 años,Hombres,2012,17,Girona,98439,533.0,0.5414520667621573
45-64 años,Hombres,2012,18,Granada,114550,701.0,0.6119598428633785
45-64 años,Hombres,2012,19,Guadalajara,32181,125.0,0.388427954383021
45-64 años,Hombres,2012,20,Gipuzkoa,98559,554.0,0.562099858967725
45-64 años,Hombres,2012,21,Huelva,64368,398.0,0.618319661943823
45-64 años,Hombres,2012,22,Huesca,31481,137.0,0.4351831263301674
45-64 años,Hombres,2012,23,Jaén,84226,419.0,0.4974710896872699
45-64 años,Hombres,2012,24,León,69985,391.0,0.5586911481031649
45-64 años,Hombres,2012,25,Lleida,57980,307.0,0.5294929285960677
45-64 años,Hombres,2012,26,La Rioja,42762,218.0,0.5097984191571956
45-64 años,Hombres,2012,27,Lugo,48240,323.0,0.6695688225538972
45-64 años,Hombres,2012,28,Madrid,778449,3659.0,0.4700372150262895
45-64 años,Hombres,2012,29,Málaga,204664,1252.0,0.6117343548450143
45-64 años,Hombres,2012,30,Murcia,172705,909.0,0.5263310268955734
45-64 años,Hombres,2012,31,Navarra,84615,402.0,0.4750930686048572
45-64 años,Hombres,2012,32,Ourense,43784,263.0,0.6006760460442171
45-64 años,Hombres,2012,33,Asturias,154983,1029.0,0.6639437873831323
45-64 años,Hombres,2012,34,Palencia,26220,146.0,0.5568268497330282
45-64 años,Hombres,2012,35,Las Palmas,145804,917.0,0.6289265040739623
45-64 años,Hombres,2012,36,Pontevedra,123602,721.0,0.5833238944353651
45-64 años,Hombres,2012,37,Salamanca,47468,244.0,0.5140305047611022
45-64 años,Hombres,2012,38,Santa Cruz,133315,762.0,0.5715785920564077
45-64 años,Hombres,2012,39,Cantabria,82532,472.0,0.571899384481171
45-64 años,Hombres,2012,40,Segovia,22673,93.0,0.4101795086666961
45-64 años,Hombres,2012,41,Sevilla,232657,1416.0,0.6086212750959566
45-64 años,Hombres,2012,42,Soria,13363,61.0,0.4564843223826985
45-64 años,Hombres,2012,43,Tarragona,103375,532.0,0.5146311970979445
45-64 años,Hombres,2012,44,Teruel,20030,101.0,0.5042436345481778
45-64 años,Hombres,2012,45,Toledo,85991,390.0,0.4535358351455384
45-64 años,Hombres,2012,46,Valencia,327080,1991.0,0.6087195793078146
45-64 años,Hombres,2012,47,Valladolid,73377,401.0,0.5464927702140998
45-64 años,Hombres,2012,48,Bizkaia,161048,971.0,0.6029258357756694
45-64 años,Hombres,2012,49,Zamora,27415,138.0,0.503374065292723
45-64 años,Hombres,2012,50,Zaragoza,127189,681.0,0.5354236608511743
45-64 años,Hombres,2012,51,Ceuta,10401,57.0,0.5480242284395731
45-64 años,Hombres,2012,52,Melilla,9932,52.0,0.5235602094240838
45-64 años,Hombres,2013,1,Álava,44611,224.0,0.5021183116271772
45-64 años,Hombres,2013,2,Albacete,51281,247.0,0.4816598740274175
45-64 años,Hombres,2013,3,Alicante,252558,1325.0,0.5246319657266846
45-64 años,Hombres,2013,4,Almería,85845,474.0,0.5521579591123537
45-64 años,Hombres,2013,5,Ávila,24505,128.0,0.5223423791063048
45-64 años,Hombres,2013,6,Badajoz,91340,519.0,0.5682067002408584
45-64 años,Hombres,2013,7,Baleares,143125,722.0,0.5044541484716157
45-64 años,Hombres,2013,8,Barcelona,694009,3678.0,0.5299643088202026
45-64 años,Hombres,2013,9,Burgos,54472,281.0,0.5158613599647526
45-64 años,Hombres,2013,10,Cáceres,58493,329.0,0.5624604653548287
45-64 años,Hombres,2013,11,Cádiz,160287,980.0,0.6114032953389856
45-64 años,Hombres,2013,12,Castellón,78031,410.0,0.5254322000230678
45-64 años,Hombres,2013,13,Ciudad Real,67251,345.0,0.5130035241111657
45-64 años,Hombres,2013,14,Córdoba,103659,645.0,0.6222325123722976
45-64 años,Hombres,2013,15,A Coruña,153022,995.0,0.6502332997869588
45-64 años,Hombres,2013,16,Cuenca,28508,143.0,0.5016135821523783
45-64 años,Hombres,2013,17,Girona,100049,503.0,0.5027536507111515
45-64 años,Hombres,2013,18,Granada,116709,670.0,0.5740774061983223
45-64 años,Hombres,2013,19,Guadalajara,32899,128.0,0.3890695765828748
45-64 años,Hombres,2013,20,Gipuzkoa,99508,538.0,0.5406600474333721
45-64 años,Hombres,2013,21,Huelva,65476,391.0,0.5971653735719958
45-64 años,Hombres,2013,22,Huesca,31783,153.0,0.4813894220180599
45-64 años,Hombres,2013,23,Jaén,86204,428.0,0.4964966822885249
45-64 años,Hombres,2013,24,León,70697,430.0,0.6082294863997059
45-64 años,Hombres,2013,25,Lleida,59099,281.0,0.4754733582632532
45-64 años,Hombres,2013,26,La Rioja,43249,208.0,0.4809359753982751
45-64 años,Hombres,2013,27,Lugo,48598,333.0,0.685213383266801
45-64 años,Hombres,2013,28,Madrid,792622,3579.0,0.4515393213915334
45-64 años,Hombres,2013,29,Málaga,209561,1238.0,0.5907587766807755
45-64 años,Hombres,2013,30,Murcia,176865,913.0,0.5162129307664037
45-64 años,Hombres,2013,31,Navarra,85767,420.0,0.4896988352163419
45-64 años,Hombres,2013,32,Ourense,43778,273.0,0.6236008954269268
45-64 años,Hombres,2013,33,Asturias,155584,1054.0,0.6774475524475524
45-64 años,Hombres,2013,34,Palencia,26298,143.0,0.5437675868887368
45-64 años,Hombres,2013,35,Las Palmas,149955,914.0,0.6095161881897903
45-64 años,Hombres,2013,36,Pontevedra,125417,699.0,0.5573407113868136
45-64 años,Hombres,2013,37,Salamanca,47927,228.0,0.4757234961503954
45-64 años,Hombres,2013,38,Santa Cruz,136228,760.0,0.5578882461755292
45-64 años,Hombres,2013,39,Cantabria,83429,474.0,0.5681477663642138
45-64 años,Hombres,2013,40,Segovia,22948,83.0,0.3616872930102841
45-64 años,Hombres,2013,41,Sevilla,237992,1396.0,0.5865743386332314
45-64 años,Hombres,2013,42,Soria,13568,52.0,0.383254716981132
45-64 años,Hombres,2013,43,Tarragona,104637,518.0,0.4950447738371704
45-64 años,Hombres,2013,44,Teruel,20234,104.0,0.5139863595927646
45-64 años,Hombres,2013,45,Toledo,87679,407.0,0.4641932503792242
45-64 años,Hombres,2013,46,Valencia,332883,1866.0,0.5605573129297681
45-64 años,Hombres,2013,47,Valladolid,73980,367.0,0.4960800216274669
45-64 años,Hombres,2013,48,Bizkaia,162792,905.0,0.5559241240355791
45-64 años,Hombres,2013,49,Zamora,27505,134.0,0.4871841483366661
45-64 años,Hombres,2013,50,Zaragoza,129318,723.0,0.5590869020553983
45-64 años,Hombres,2013,51,Ceuta,10587,56.0,0.528950599792198
45-64 años,Hombres,2013,52,Melilla,10415,44.0,0.4224675948151704
45-64 años,Hombres,2014,1,Álava,45062,214.0,0.474901247170565
45-64 años,Hombres,2014,2,Albacete,52069,310.0,0.5953638441299046
45-64 años,Hombres,2014,3,Alicante,245182,1308.0,0.533481250662773
45-64 años,Hombres,2014,4,Almería,87374,470.0,0.5379174582827844
45-64 años,Hombres,2014,5,Ávila,24485,141.0,0.575862773126404
45-64 años,Hombres,2014,6,Badajoz,92603,552.0,0.596092999146896
45-64 años,Hombres,2014,7,Baleares,143233,779.0,0.5438690804493378
45-64 años,Hombres,2014,8,Barcelona,700807,3495.0,0.4987107720099828
45-64 años,Hombres,2014,9,Burgos,54405,288.0,0.5293631100082713
45-64 años,Hombres,2014,10,Cáceres,59329,283.0,0.4770011292959598
45-64 años,Hombres,2014,11,Cádiz,162750,1004.0,0.6168970814132104
45-64 años,Hombres,2014,12,Castellón,77692,390.0,0.5019821860680636
45-64 años,Hombres,2014,13,Ciudad Real,68087,376.0,0.552234640974048
45-64 años,Hombres,2014,14,Córdoba,105118,589.0,0.560322684982591
45-64 años,Hombres,2014,15,A Coruña,153435,1049.0,0.6836771271222342
45-64 años,Hombres,2014,16,Cuenca,28628,107.0,0.3737599552885287
45-64 años,Hombres,2014,17,Girona,100400,464.0,0.4621513944223107
45-64 años,Hombres,2014,18,Granada,119132,686.0,0.5758318503844475
45-64 años,Hombres,2014,19,Guadalajara,33520,117.0,0.3490453460620525
45-64 años,Hombres,2014,20,Gipuzkoa,100040,502.0,0.5017992802878848
45-64 años,Hombres,2014,21,Huelva,66368,389.0,0.586125843780135
45-64 años,Hombres,2014,22,Huesca,31889,144.0,0.451566370848882
45-64 años,Hombres,2014,23,Jaén,87305,429.0,0.4913807914781513
45-64 años,Hombres,2014,24,León,70908,385.0,0.5429570711344277
45-64 años,Hombres,2014,25,Lleida,59890,286.0,0.4775421606278176
45-64 años,Hombres,2014,26,La Rioja,43381,212.0,0.4886932067033955
45-64 años,Hombres,2014,27,Lugo,48712,290.0,0.5953358515355559
45-64 años,Hombres,2014,28,Madrid,800896,3453.0,0.4311421208246764
45-64 años,Hombres,2014,29,Málaga,208569,1232.0,0.5906918094251782
45-64 años,Hombres,2014,30,Murcia,179719,880.0,0.4896532920837529
45-64 años,Hombres,2014,31,Navarra,86511,446.0,0.5155413762411717
45-64 años,Hombres,2014,32,Ourense,43519,251.0,0.5767595762770283
45-64 años,Hombres,2014,33,Asturias,155603,1017.0,0.6535863704427293
45-64 años,Hombres,2014,34,Palencia,26353,145.0,0.5502219861116381
45-64 años,Hombres,2014,35,Las Palmas,153062,962.0,0.6285034822490233
45-64 años,Hombres,2014,36,Pontevedra,126117,706.0,0.5597976482155459
45-64 años,Hombres,2014,37,Salamanca,48113,256.0,0.5320807266227423
45-64 años,Hombres,2014,38,Santa Cruz,136886,778.0,0.5683561503733033
45-64 años,Hombres,2014,39,Cantabria,83840,500.0,0.5963740458015268
45-64 años,Hombres,2014,40,Segovia,23126,96.0,0.4151171841217677
45-64 años,Hombres,2014,41,Sevilla,242129,1338.0,0.552597995283506
45-64 años,Hombres,2014,42,Soria,13631,58.0,0.4255006969407967
45-64 años,Hombres,2014,43,Tarragona,104934,525.0,0.5003144833895592
45-64 años,Hombres,2014,44,Teruel,20216,90.0,0.445191927186387
45-64 años,Hombres,2014,45,Toledo,88753,392.0,0.4416752109787838
45-64 años,Hombres,2014,46,Valencia,335875,1951.0,0.580870859694827
45-64 años,Hombres,2014,47,Valladolid,74084,363.0,0.4899843420981588
45-64 años,Hombres,2014,48,Bizkaia,163481,853.0,0.5217731724175898
45-64 años,Hombres,2014,49,Zamora,27213,125.0,0.4593392863704847
45-64 años,Hombres,2014,50,Zaragoza,128741,737.0,0.5724672015907908
45-64 años,Hombres,2014,51,Ceuta,10869,59.0,0.5428282270678075
45-64 años,Hombres,2014,52,Melilla,10577,57.0,0.538905171598752
45-64 años,Hombres,2015,1,Álava,45537,193.0,0.4238311702571535
45-64 años,Hombres,2015,2,Albacete,52996,288.0,0.5434372405464564
45-64 años,Hombres,2015,3,Alicante,247969,1326.0,0.5347442623876372
45-64 años,Hombres,2015,4,Almería,89121,502.0,0.563279137352588
45-64 años,Hombres,2015,5,Ávila,24533,124.0,0.5054416500224188
45-64 años,Hombres,2015,6,Badajoz,93827,501.0,0.5339614396708836
45-64 años,Hombres,2015,7,Baleares,145385,783.0,0.5385700037830587
45-64 años,Hombres,2015,8,Barcelona,710265,3588.0,0.5051635657113894
45-64 años,Hombres,2015,9,Burgos,54668,266.0,0.4865734982073608
45-64 años,Hombres,2015,10,Cáceres,60075,304.0,0.506034124011652
45-64 años,Hombres,2015,11,Cádiz,166042,975.0,0.5872008287059901
45-64 años,Hombres,2015,12,Castellón,78540,411.0,0.5233002291825821
45-64 años,Hombres,2015,13,Ciudad Real,68874,377.0,0.5473763684409211
45-64 años,Hombres,2015,14,Córdoba,106714,613.0,0.574432595535731
45-64 años,Hombres,2015,15,A Coruña,154307,1006.0,0.6519470924844628
45-64 años,Hombres,2015,16,Cuenca,28795,125.0,0.4341031429067546
45-64 años,Hombres,2015,17,Girona,101538,518.0,0.510153834032579
45-64 años,Hombres,2015,18,Granada,121188,735.0,0.6064956926428359
45-64 años,Hombres,2015,19,Guadalajara,34305,131.0,0.3818685322839236
45-64 años,Hombres,2015,20,Gipuzkoa,100927,505.0,0.5003616475274207
45-64 años,Hombres,2015,21,Huelva,67647,381.0,0.563217881059027
45-64 años,Hombres,2015,22,Huesca,32064,146.0,0.4553393213572854
45-64 años,Hombres,2015,23,Jaén,88718,449.0,0.5060979733537726
45-64 años,Hombres,2015,24,León,71237,372.0,0.5222005418532504
45-64 años,Hombres,2015,25,Lleida,60741,287.0,0.4724979832403154
45-64 años,Hombres,2015,26,La Rioja,43837,220.0,0.5018591600702602
45-64 años,Hombres,2015,27,Lugo,48696,293.0,0.6016921307704944
45-64 años,Hombres,2015,28,Madrid,812642,3659.0,0.450259769984815
45-64 años,Hombres,2015,29,Málaga,212847,1264.0,0.5938538010871659
45-64 años,Hombres,2015,30,Murcia,183922,904.0,0.4915127064733963
45-64 años,Hombres,2015,31,Navarra,87792,365.0,0.4157554219063241
45-64 años,Hombres,2015,32,Ourense,43329,270.0,0.6231392370006231
45-64 años,Hombres,2015,33,Asturias,155608,970.0,0.6233612667729166
45-64 años,Hombres,2015,34,Palencia,26434,149.0,0.563668003329046
45-64 años,Hombres,2015,35,Las Palmas,156942,924.0,0.5887525327828115
45-64 años,Hombres,2015,36,Pontevedra,127095,698.0,0.5491954836933003
45-64 años,Hombres,2015,37,Salamanca,48515,243.0,0.5008760177264764
45-64 años,Hombres,2015,38,Santa Cruz,139318,804.0,0.5770970011053849
45-64 años,Hombres,2015,39,Cantabria,84320,497.0,0.5894212523719166
45-64 años,Hombres,2015,40,Segovia,23315,90.0,0.3860175852455501
45-64 años,Hombres,2015,41,Sevilla,247567,1459.0,0.5893354122318403
45-64 años,Hombres,2015,42,Soria,13717,60.0,0.4374134285922578
45-64 años,Hombres,2015,43,Tarragona,105762,547.0,0.5171989939675876
45-64 años,Hombres,2015,44,Teruel,20294,86.0,0.4237705725830294
45-64 años,Hombres,2015,45,Toledo,90226,400.0,0.4433311905659123
45-64 años,Hombres,2015,46,Valencia,341438,1981.0,0.5801931829497595
45-64 años,Hombres,2015,47,Valladolid,74485,363.0,0.4873464455930725
45-64 años,Hombres,2015,48,Bizkaia,164748,902.0,0.5475028528419161
45-64 años,Hombres,2015,49,Zamora,27368,129.0,0.4713534054370067
45-64 años,Hombres,2015,50,Zaragoza,130273,689.0,0.5288893324019559
45-64 años,Hombres,2015,51,Ceuta,10891,62.0,0.5692773849967864
45-64 años,Hombres,2015,52,Melilla,10841,56.0,0.5165575131445438
45-64 años,Hombres,2016,1,Álava,46067,217.0,0.4710530314541863
45-64 años,Hombres,2016,2,Albacete,53927,261.0,0.4839876128840841
45-64 años,Hombres,2016,3,Alicante,250018,1296.0,0.5183626778871921
45-64 años,Hombres,2016,4,Almería,91376,470.0,0.5143582559971983
45-64 años,Hombres,2016,5,Ávila,24577,113.0,0.459779468608862
45-64 años,Hombres,2016,6,Badajoz,95452,536.0,0.56153878389138
45-64 años,Hombres,2016,7,Baleares,148360,723.0,0.4873281207872741
45-64 años,Hombres,2016,8,Barcelona,725407,3466.0,0.4778007380684222
45-64 años,Hombres,2016,9,Burgos,54953,278.0,0.505886848761669
45-64 años,Hombres,2016,10,Cáceres,60679,285.0,0.469684734422123
45-64 años,Hombres,2016,11,Cádiz,170000,1006.0,0.591764705882353
45-64 años,Hombres,2016,12,Castellón,79860,385.0,0.4820936639118457
45-64 años,Hombres,2016,13,Ciudad Real,69619,357.0,0.5127910484206898
45-64 años,Hombres,2016,14,Córdoba,108759,584.0,0.5369670555999964
45-64 años,Hombres,2016,15,A Coruña,155633,1087.0,0.6984379919425828
45-64 años,Hombres,2016,16,Cuenca,29121,121.0,0.4155077092132825
45-64 años,Hombres,2016,17,Girona,103419,484.0,0.4679991104149141
45-64 años,Hombres,2016,18,Granada,123424,661.0,0.5355522426756546
45-64 años,Hombres,2016,19,Guadalajara,35123,134.0,0.3815163852746063
45-64 años,Hombres,2016,20,Gipuzkoa,101980,502.0,0.4922533830162777
45-64 años,Hombres,2016,21,Huelva,69032,384.0,0.5562637617336887
45-64 años,Hombres,2016,22,Huesca,32311,140.0,0.4332889727956424
45-64 años,Hombres,2016,23,Jaén,90477,443.0,0.4896271980724382
45-64 años,Hombres,2016,24,León,71308,401.0,0.5623492455264487
45-64 años,Hombres,2016,25,Lleida,61698,292.0,0.473273039644721
45-64 años,Hombres,2016,26,La Rioja,44393,202.0,0.4550266933976077
45-64 años,Hombres,2016,27,Lugo,48674,301.0,0.618399967128241
45-64 años,Hombres,2016,28,Madrid,829593,3378.0,0.4071876209177271
45-64 años,Hombres,2016,29,Málaga,217378,1227.0,0.5644545446181306
45-64 años,Hombres,2016,30,Murcia,188229,884.0,0.469640703611027
45-64 años,Hombres,2016,31,Navarra,89243,402.0,0.4504554979102003
45-64 años,Hombres,2016,32,Ourense,43349,270.0,0.6228517382177213
45-64 años,Hombres,2016,33,Asturias,155948,977.0,0.6264908815759099
45-64 años,Hombres,2016,34,Palencia,26433,147.0,0.5561230280331404
45-64 años,Hombres,2016,35,Las Palmas,160828,916.0,0.5695525654736738
45-64 años,Hombres,2016,36,Pontevedra,128662,734.0,0.570487012482318
45-64 años,Hombres,2016,37,Salamanca,48863,221.0,0.4522849599901766
45-64 años,Hombres,2016,38,Santa Cruz,142513,716.0,0.5024103064281855
45-64 años,Hombres,2016,39,Cantabria,84978,498.0,0.5860340323377815
45-64 años,Hombres,2016,40,Segovia,23452,99.0,0.4221388367729831
45-64 años,Hombres,2016,41,Sevilla,253520,1457.0,0.5747081098138214
45-64 años,Hombres,2016,42,Soria,13736,58.0,0.4222481071636575
45-64 años,Hombres,2016,43,Tarragona,107255,513.0,0.4782993799822852
45-64 años,Hombres,2016,44,Teruel,20323,89.0,0.437927471337893
45-64 años,Hombres,2016,45,Toledo,91789,391.0,0.4259769689178442
45-64 años,Hombres,2016,46,Valencia,348220,1984.0,0.5697547527425191
45-64 años,Hombres,2016,47,Valladolid,75068,356.0,0.4742366920658603
45-64 años,Hombres,2016,48,Bizkaia,166615,866.0,0.5197611259490442
45-64 años,Hombres,2016,49,Zamora,27305,127.0,0.4651162790697674
45-64 años,Hombres,2016,50,Zaragoza,132219,680.0,0.5142982476043534
45-64 años,Hombres,2016,51,Ceuta,11006,59.0,0.5360712338724333
45-64 años,Hombres,2016,52,Melilla,10989,53.0,0.4823004823004823
45-64 años,Hombres,2017,1,Álava,47035,196.0,0.4167109599234613
45-64 años,Hombres,2017,2,Albacete,54934,238.0,0.4332471693304693
45-64 años,Hombres,2017,3,Alicante,252713,1334.0,0.5278715380688765
45-64 años,Hombres,2017,4,Almería,93435,469.0,0.5019532295178466
45-64 años,Hombres,2017,5,Ávila,24634,121.0,0.4911910367784363
45-64 años,Hombres,2017,6,Badajoz,96429,519.0,0.5382198301340884
45-64 años,Hombres,2017,7,Baleares,151663,767.0,0.5057265120695226
45-64 años,Hombres,2017,8,Barcelona,740097,3454.0,0.4666955817953592
45-64 años,Hombres,2017,9,Burgos,55169,272.0,0.493030506262575
45-64 años,Hombres,2017,10,Cáceres,61203,297.0,0.4852703298857899
45-64 años,Hombres,2017,11,Cádiz,173232,968.0,0.5587882146485638
45-64 años,Hombres,2017,12,Castellón,81078,396.0,0.4884185599052764
45-64 años,Hombres,2017,13,Ciudad Real,70354,371.0,0.5273332006708928
45-64 años,Hombres,2017,14,Córdoba,110299,679.0,0.6155994161325126
45-64 años,Hombres,2017,15,A Coruña,157486,959.0,0.6089430171570807
45-64 años,Hombres,2017,16,Cuenca,29318,109.0,0.3717852513814039
45-64 años,Hombres,2017,17,Girona,105159,469.0,0.4459913083996614
45-64 años,Hombres,2017,18,Granada,125328,672.0,0.5361930294906166
45-64 años,Hombres,2017,19,Guadalajara,36070,128.0,0.3548655392292764
45-64 años,Hombres,2017,20,Gipuzkoa,103310,515.0,0.4984996612138225
45-64 años,Hombres,2017,21,Huelva,70403,375.0,0.5326477564876497
45-64 años,Hombres,2017,22,Huesca,32661,155.0,0.4745721196534092
45-64 años,Hombres,2017,23,Jaén,91897,478.0,0.5201475565034767
45-64 años,Hombres,2017,24,León,71689,359.0,0.5007741773493841
45-64 años,Hombres,2017,25,Lleida,62625,281.0,0.4487025948103792
45-64 años,Hombres,2017,26,La Rioja,44912,201.0,0.4475418596366227
45-64 años,Hombres,2017,27,Lugo,48785,303.0,0.6210925489392232
45-64 años,Hombres,2017,28,Madrid,848780,3404.0,0.4010462074978204
45-64 años,Hombres,2017,29,Málaga,221689,1196.0,0.5394945170937665
45-64 años,Hombres,2017,30,Murcia,193271,916.0,0.4739459101468921
45-64 años,Hombres,2017,31,Navarra,90784,387.0,0.4262865703207614
45-64 años,Hombres,2017,32,Ourense,43372,219.0,0.5049340588398045
45-64 años,Hombres,2017,33,Asturias,156685,937.0,0.5980151258895235
45-64 años,Hombres,2017,34,Palencia,26370,130.0,0.4929844520288207
45-64 años,Hombres,2017,35,Las Palmas,165047,856.0,0.5186401449284143
45-64 años,Hombres,2017,36,Pontevedra,130658,706.0,0.5403419614566273
45-64 años,Hombres,2017,37,Salamanca,49275,240.0,0.4870624048706241
45-64 años,Hombres,2017,38,Santa Cruz,146031,786.0,0.5382418801487355
45-64 años,Hombres,2017,39,Cantabria,85608,453.0,0.5291561536305018
45-64 años,Hombres,2017,40,Segovia,23680,96.0,0.4054054054054054
45-64 años,Hombres,2017,41,Sevilla,258589,1470.0,0.5684696564819075
45-64 años,Hombres,2017,42,Soria,13798,56.0,0.4058559211479924
45-64 años,Hombres,2017,43,Tarragona,108986,532.0,0.4881360908740572
45-64 años,Hombres,2017,44,Teruel,20414,93.0,0.4555697070637797
45-64 años,Hombres,2017,45,Toledo,93697,415.0,0.4429170624459694
45-64 años,Hombres,2017,46,Valencia,353895,1905.0,0.5382952570677744
45-64 años,Hombres,2017,47,Valladolid,75747,342.0,0.4515030298229632
45-64 años,Hombres,2017,48,Bizkaia,168846,801.0,0.4743967876052735
45-64 años,Hombres,2017,49,Zamora,27316,134.0,0.4905549860887392
45-64 años,Hombres,2017,50,Zaragoza,133980,677.0,0.5052992984027467
45-64 años,Hombres,2017,51,Ceuta,11203,68.0,0.6069802731411229
45-64 años,Hombres,2017,52,Melilla,11099,52.0,0.4685106766375349
45-64 años,Hombres,2018,1,Álava,47630,198.0,0.4157043879907621
45-64 años,Hombres,2018,2,Albacete,55782,281.0,0.5037467283353053
45-64 años,Hombres,2018,3,Alicante,258389,1388.0,0.5371745701248892
45-64 años,Hombres,2018,4,Almería,95651,499.0,0.5216882207190725
45-64 años,Hombres,2018,5,Ávila,24567,115.0,0.4681076240485204
45-64 años,Hombres,2018,6,Badajoz,97483,520.0,0.5334263410030466
45-64 años,Hombres,2018,7,Baleares,155637,741.0,0.4761078663813874
45-64 años,Hombres,2018,8,Barcelona,754506,3560.0,0.4718319006078149
45-64 años,Hombres,2018,9,Burgos,55318,271.0,0.4898947901225641
45-64 años,Hombres,2018,10,Cáceres,61311,288.0,0.4697362626608602
45-64 años,Hombres,2018,11,Cádiz,175978,1004.0,0.5705258611871938
45-64 años,Hombres,2018,12,Castellón,82664,404.0,0.488725442756218
45-64 años,Hombres,2018,13,Ciudad Real,71021,375.0,0.5280128412722997
45-64 años,Hombres,2018,14,Córdoba,111342,619.0,0.5559447468161162
45-64 años,Hombres,2018,15,A Coruña,159252,905.0,0.5682817170271016
45-64 años,Hombres,2018,16,Cuenca,29441,106.0,0.3600421181345742
45-64 años,Hombres,2018,17,Girona,107136,512.0,0.4778972520908005
45-64 años,Hombres,2018,18,Granada,127246,746.0,0.5862659729971865
45-64 años,Hombres,2018,19,Guadalajara,37024,142.0,0.3835350043215211
45-64 años,Hombres,2018,20,Gipuzkoa,104667,495.0,0.4729284301642351
45-64 años,Hombres,2018,21,Huelva,71830,388.0,0.540164276764583
45-64 años,Hombres,2018,22,Huesca,33045,141.0,0.4266908760780753
45-64 años,Hombres,2018,23,Jaén,92544,474.0,0.5121887966804979
45-64 años,Hombres,2018,24,León,71716,388.0,0.5410229237548106
45-64 años,Hombres,2018,25,Lleida,63619,309.0,0.4857039563652368
45-64 años,Hombres,2018,26,La Rioja,45733,196.0,0.4285745522926552
45-64 años,Hombres,2018,27,Lugo,48799,298.0,0.6106682513985942
45-64 años,Hombres,2018,28,Madrid,870417,3376.0,0.3878600716667987
45-64 años,Hombres,2018,29,Málaga,226452,1283.0,0.5665659830780916
45-64 años,Hombres,2018,30,Murcia,198134,939.0,0.4739216893617451
45-64 años,Hombres,2018,31,Navarra,92362,417.0,0.451484376691713
45-64 años,Hombres,2018,32,Ourense,43418,240.0,0.5527661338615322
45-64 años,Hombres,2018,33,Asturias,157163,916.0,0.5828343821382895
45-64 años,Hombres,2018,34,Palencia,26265,127.0,0.4835332191128879
45-64 años,Hombres,2018,35,Las Palmas,169764,986.0,0.5808062957988737
45-64 años,Hombres,2018,36,Pontevedra,132407,645.0,0.4871343660078395
45-64 años,Hombres,2018,37,Salamanca,49433,236.0,0.4774138733234883
45-64 años,Hombres,2018,38,Santa Cruz,150352,830.0,0.5520378844312015
45-64 años,Hombres,2018,39,Cantabria,86386,460.0,0.5324936911073554
45-64 años,Hombres,2018,40,Segovia,23845,88.0,0.369050115328161
45-64 años,Hombres,2018,41,Sevilla,263620,1486.0,0.5636901600789015
45-64 años,Hombres,2018,42,Soria,13928,58.0,0.4164273406088455
45-64 años,Hombres,2018,43,Tarragona,111245,588.0,0.5285630814868084
45-64 años,Hombres,2018,44,Teruel,20507,82.0,0.3998634612571317
45-64 años,Hombres,2018,45,Toledo,95544,421.0,0.4406346814033325
45-64 años,Hombres,2018,46,Valencia,360614,1988.0,0.5512819801782516
45-64 años,Hombres,2018,47,Valladolid,76396,359.0,0.4699198910937745
45-64 años,Hombres,2018,48,Bizkaia,170901,845.0,0.4944383005365679
45-64 años,Hombres,2018,49,Zamora,27140,131.0,0.4826823876197494
45-64 años,Hombres,2018,50,Zaragoza,135678,703.0,0.5181385338816904
