Rango de Edad,Sexo,Año,Código,Nombre Provincia,Total,Frecuencia_Fallecimientos,tasa_fallecimiento
45-64 años,Mujeres,2013,38,Santa Cruz,137211,389.0,0.2835049668029531
45-64 años,Mujeres,2013,39,Cantabria,84920,232.0,0.2731983042863872
45-64 años,Mujeres,2013,40,Segovia,20751,39.0,0.1879427497470001
45-64 años,Mujeres,2013,41,Sevilla,247231,673.0,0.2722150539374107
45-64 años,Mujeres,2013,42,Soria,11702,23.0,0.1965475987010767
45-64 años,Mujeres,2013,43,Tarragona,101807,219.0,0.2151129097213354
45-64 años,Mujeres,2013,44,Teruel,17643,23.0,0.1303633168962194
45-64 años,Mujeres,2013,45,Toledo,81845,123.0,0.1502840735536685
45-64 años,Mujeres,2013,46,Valencia,342013,899.0,0.2628555054924812
45-64 años,Mujeres,2013,47,Valladolid,76330,200.0,0.2620201755535176
45-64 años,Mujeres,2013,48,Bizkaia,170803,438.0,0.2564357768891647
45-64 años,Mujeres,2013,49,Zamora,25199,36.0,0.1428628120163498
45-64 años,Mujeres,2013,50,Zaragoza,130620,322.0,0.2465166130760986
45-64 años,Mujeres,2013,51,Ceuta,9549,29.0,0.3036967221698607
45-64 años,Mujeres,2013,52,Melilla,8899,30.0,0.337116529947185
45-64 años,Mujeres,2014,1,Álava,45770,102.0,0.222853397421892
45-64 años,Mujeres,2014,2,Albacete,50982,114.0,0.223608332352595
45-64 años,Mujeres,2014,3,Alicante,250848,643.0,0.2563305268529149
45-64 años,Mujeres,2014,4,Almería,84608,208.0,0.245839636913767
45-64 años,Mujeres,2014,5,Ávila,22107,59.0,0.2668837924639254
45-64 años,Mujeres,2014,6,Badajoz,89261,213.0,0.2386260516911081
45-64 años,Mujeres,2014,7,Baleares,141915,361.0,0.2543776204065814
45-64 años,Mujeres,2014,8,Barcelona,731224,1675.0,0.2290679736988939
45-64 años,Mujeres,2014,9,Burgos,50323,93.0,0.1848061522564235
45-64 años,Mujeres,2014,10,Cáceres,55885,108.0,0.1932540037577167
45-64 años,Mujeres,2014,11,Cádiz,165246,416.0,0.2517458818972925
45-64 años,Mujeres,2014,12,Castellón,76028,158.0,0.2078181722523281
45-64 años,Mujeres,2014,13,Ciudad Real,66567,130.0,0.1952919614824162
45-64 años,Mujeres,2014,14,Córdoba,106765,244.0,0.2285393153186906
45-64 años,Mujeres,2014,15,A Coruña,162170,427.0,0.2633039403095517
45-64 años,Mujeres,2014,16,Cuenca,26050,38.0,0.145873320537428
45-64 años,Mujeres,2014,17,Girona,96733,230.0,0.2377678765261079
45-64 años,Mujeres,2014,18,Granada,121840,299.0,0.2454038082731451
45-64 años,Mujeres,2014,19,Guadalajara,30590,58.0,0.1896044458973521
45-64 años,Mujeres,2014,20,Gipuzkoa,101720,259.0,0.2546205269366889
45-64 años,Mujeres,2014,21,Huelva,66352,146.0,0.2200385821075476
45-64 años,Mujeres,2014,22,Huesca,29420,69.0,0.2345343303874915
45-64 años,Mujeres,2014,23,Jaén,86680,207.0,0.2388094139363175
45-64 años,Mujeres,2014,24,León,69373,189.0,0.2724402865668199
45-64 años,Mujeres,2014,25,Lleida,54835,130.0,0.2370748609464757
45-64 años,Mujeres,2014,26,La Rioja,42433,88.0,0.2073857610821766
45-64 años,Mujeres,2014,27,Lugo,47267,113.0,0.2390674254765481
45-64 años,Mujeres,2014,28,Madrid,880026,1908.0,0.2168117760157086
45-64 años,Mujeres,2014,29,Málaga,217549,559.0,0.2569536058543132
45-64 años,Mujeres,2014,30,Murcia,178510,416.0,0.233040165817041
45-64 años,Mujeres,2014,31,Navarra,84087,208.0,0.2473628503811528
45-64 años,Mujeres,2014,32,Ourense,44333,107.0,0.2413551981593846
45-64 años,Mujeres,2014,33,Asturias,164131,475.0,0.2894029768904107
45-64 años,Mujeres,2014,34,Palencia,24507,66.0,0.2693108091565675
45-64 años,Mujeres,2014,35,Las Palmas,149180,438.0,0.2936050408901998
45-64 años,Mujeres,2014,36,Pontevedra,132228,310.0,0.2344435369210757
45-64 años,Mujeres,2014,37,Salamanca,48053,103.0,0.2143466588974673
45-64 años,Mujeres,2014,38,Santa Cruz,138557,387.0,0.2793074330419972
45-64 años,Mujeres,2014,39,Cantabria,85411,214.0,0.250553207432298
45-64 años,Mujeres,2014,40,Segovia,20898,31.0,0.1483395540243085
45-64 años,Mujeres,2014,41,Sevilla,251724,668.0,0.2653700084219224
45-64 años,Mujeres,2014,42,Soria,11880,24.0,0.202020202020202
45-64 años,Mujeres,2014,43,Tarragona,102199,244.0,0.238749889920645
45-64 años,Mujeres,2014,44,Teruel,17885,35.0,0.1956947162426614
45-64 años,Mujeres,2014,45,Toledo,83257,161.0,0.193377133454244
45-64 años,Mujeres,2014,46,Valencia,344967,917.0,0.265822527951949
45-64 años,Mujeres,2014,47,Valladolid,76693,186.0,0.2425253934518144
45-64 años,Mujeres,2014,48,Bizkaia,171509,456.0,0.2658752601904273
45-64 años,Mujeres,2014,49,Zamora,25216,47.0,0.1863895939086294
45-64 años,Mujeres,2014,50,Zaragoza,130505,310.0,0.2375387916171794
45-64 años,Mujeres,2014,51,Ceuta,9726,32.0,0.3290150113098909
45-64 años,Mujeres,2014,52,Melilla,9151,22.0,0.2404108840563872
45-64 años,Mujeres,2015,1,Álava,46296,108.0,0.2332814930015552
45-64 años,Mujeres,2015,2,Albacete,52092,113.0,0.2169239038623973
45-64 años,Mujeres,2015,3,Alicante,252375,659.0,0.2611193660227835
45-64 años,Mujeres,2015,4,Almería,86149,201.0,0.2333166954926929
45-64 años,Mujeres,2015,5,Ávila,22278,62.0,0.2783014633270491
45-64 años,Mujeres,2015,6,Badajoz,90784,228.0,0.2511455763130067
45-64 años,Mujeres,2015,7,Baleares,144235,349.0,0.2419662356570874
45-64 años,Mujeres,2015,8,Barcelona,739955,1792.0,0.2421768891351501
45-64 años,Mujeres,2015,9,Burgos,50813,104.0,0.2046720327475252
45-64 años,Mujeres,2015,10,Cáceres,56690,113.0,0.1993296877756218
45-64 años,Mujeres,2015,11,Cádiz,168739,440.0,0.2607577382821991
45-64 años,Mujeres,2015,12,Castellón,77158,173.0,0.2242152466367713
45-64 años,Mujeres,2015,13,Ciudad Real,67590,152.0,0.2248853380677615
45-64 años,Mujeres,2015,14,Córdoba,108319,265.0,0.2446477533950645
45-64 años,Mujeres,2015,15,A Coruña,163267,442.0,0.2707221912572657
45-64 años,Mujeres,2015,16,Cuenca,26413,51.0,0.1930867375913376
45-64 años,Mujeres,2015,17,Girona,98055,221.0,0.2253837132221712
45-64 años,Mujeres,2015,18,Granada,124101,342.0,0.2755819856407281
45-64 años,Mujeres,2015,19,Guadalajara,31382,54.0,0.1720731629596583
45-64 años,Mujeres,2015,20,Gipuzkoa,102453,283.0,0.2762242198861917
45-64 años,Mujeres,2015,21,Huelva,68037,184.0,0.2704410835280803
45-64 años,Mujeres,2015,22,Huesca,29668,60.0,0.2022381016583524
45-64 años,Mujeres,2015,23,Jaén,88025,191.0,0.216983811417211
45-64 años,Mujeres,2015,24,León,69942,170.0,0.2430585342140631
45-64 años,Mujeres,2015,25,Lleida,55499,114.0,0.2054091064703868
45-64 años,Mujeres,2015,26,La Rioja,43006,103.0,0.2395014649118727
45-64 años,Mujeres,2015,27,Lugo,47629,108.0,0.2267526087047807
45-64 años,Mujeres,2015,28,Madrid,891611,2063.0,0.2313789309463432
45-64 años,Mujeres,2015,29,Málaga,221950,620.0,0.2793421941878801
45-64 años,Mujeres,2015,30,Murcia,182348,394.0,0.2160703709390835
45-64 años,Mujeres,2015,31,Navarra,85460,197.0,0.2305172010297215
45-64 años,Mujeres,2015,32,Ourense,44347,95.0,0.2142196766410354
45-64 años,Mujeres,2015,33,Asturias,164150,448.0,0.2729211087420042
45-64 años,Mujeres,2015,34,Palencia,24578,63.0,0.2563267963219139
45-64 años,Mujeres,2015,35,Las Palmas,153030,471.0,0.3077827876886885
45-64 años,Mujeres,2015,36,Pontevedra,133381,335.0,0.2511602102248446
45-64 años,Mujeres,2015,37,Salamanca,48485,126.0,0.2598741878931628
45-64 años,Mujeres,2015,38,Santa Cruz,141195,405.0,0.2868373525974715
45-64 años,Mujeres,2015,39,Cantabria,85920,210.0,0.244413407821229
45-64 años,Mujeres,2015,40,Segovia,21195,38.0,0.1792875678225996
45-64 años,Mujeres,2015,41,Sevilla,256831,650.0,0.253084713293956
45-64 años,Mujeres,2015,42,Soria,11990,27.0,0.2251876563803169
45-64 años,Mujeres,2015,43,Tarragona,103284,247.0,0.2391464311994113
45-64 años,Mujeres,2015,44,Teruel,18158,33.0,0.1817380768807137
45-64 años,Mujeres,2015,45,Toledo,84828,161.0,0.189795822134201
45-64 años,Mujeres,2015,46,Valencia,349695,910.0,0.2602267690415933
45-64 años,Mujeres,2015,47,Valladolid,77126,178.0,0.2307911728859269
45-64 años,Mujeres,2015,48,Bizkaia,172491,452.0,0.2620426572980619
45-64 años,Mujeres,2015,49,Zamora,25327,49.0,0.1934694199865756
45-64 años,Mujeres,2015,50,Zaragoza,131592,339.0,0.257614444647091
45-64 años,Mujeres,2015,51,Ceuta,9832,19.0,0.193246541903987
45-64 años,Mujeres,2015,52,Melilla,9459,31.0,0.3277302040384818
45-64 años,Mujeres,2016,1,Álava,46829,91.0,0.1943240299814217
45-64 años,Mujeres,2016,2,Albacete,53126,120.0,0.2258781011180965
45-64 años,Mujeres,2016,3,Alicante,253757,660.0,0.2600913472337708
45-64 años,Mujeres,2016,4,Almería,87852,218.0,0.2481446068387743
45-64 años,Mujeres,2016,5,Ávila,22386,54.0,0.2412221924417046
45-64 años,Mujeres,2016,6,Badajoz,92536,249.0,0.2690844644246564
45-64 años,Mujeres,2016,7,Baleares,146750,363.0,0.2473594548551959
45-64 años,Mujeres,2016,8,Barcelona,753358,1756.0,0.2330897129916984
45-64 años,Mujeres,2016,9,Burgos,51265,109.0,0.2126206963815468
45-64 años,Mujeres,2016,10,Cáceres,57547,107.0,0.1859349748900898
45-64 años,Mujeres,2016,11,Cádiz,172692,460.0,0.266370185069372
45-64 años,Mujeres,2016,12,Castellón,78557,160.0,0.2036737655460366
45-64 años,Mujeres,2016,13,Ciudad Real,68472,146.0,0.2132258441406706
45-64 años,Mujeres,2016,14,Córdoba,110741,247.0,0.2230429560867249
45-64 años,Mujeres,2016,15,A Coruña,164922,464.0,0.2813451207237361
45-64 años,Mujeres,2016,16,Cuenca,26612,46.0,0.1728543514204118
45-64 años,Mujeres,2016,17,Girona,99509,193.0,0.193952305821584
45-64 años,Mujeres,2016,18,Granada,126306,300.0,0.2375184076765949
45-64 años,Mujeres,2016,19,Guadalajara,32148,50.0,0.1555306706482518
45-64 años,Mujeres,2016,20,Gipuzkoa,103345,244.0,0.2361023755382457
45-64 años,Mujeres,2016,21,Huelva,69539,164.0,0.2358388817785703
45-64 años,Mujeres,2016,22,Huesca,30038,57.0,0.1897596377921299
45-64 años,Mujeres,2016,23,Jaén,89546,173.0,0.1931967927098921
45-64 años,Mujeres,2016,24,León,70349,154.0,0.2189085843437717
45-64 años,Mujeres,2016,25,Lleida,56267,107.0,0.1901647502088257
45-64 años,Mujeres,2016,26,La Rioja,43654,99.0,0.2267833417327163
45-64 años,Mujeres,2016,27,Lugo,48007,124.0,0.2582956652154894
45-64 años,Mujeres,2016,28,Madrid,910006,1940.0,0.2131854075687413
45-64 años,Mujeres,2016,29,Málaga,226180,607.0,0.2683703245202936
45-64 años,Mujeres,2016,30,Murcia,186154,464.0,0.2492559923504195
45-64 años,Mujeres,2016,31,Navarra,86899,209.0,0.2405090967675117
45-64 años,Mujeres,2016,32,Ourense,44228,115.0,0.260016279280094
45-64 años,Mujeres,2016,33,Asturias,164765,431.0,0.2615846812126361
45-64 años,Mujeres,2016,34,Palencia,24642,44.0,0.178556935313692
45-64 años,Mujeres,2016,35,Las Palmas,156890,453.0,0.2887373318885843
45-64 años,Mujeres,2016,36,Pontevedra,135243,314.0,0.2321746781718832
45-64 años,Mujeres,2016,37,Salamanca,48892,132.0,0.269982819275137
45-64 años,Mujeres,2016,38,Santa Cruz,144624,400.0,0.2765792676180993
45-64 años,Mujeres,2016,39,Cantabria,86893,238.0,0.2739000840113703
45-64 años,Mujeres,2016,40,Segovia,21489,48.0,0.223370096328354
45-64 años,Mujeres,2016,41,Sevilla,263070,668.0,0.2539248108868361
45-64 años,Mujeres,2016,42,Soria,12068,27.0,0.2237321842890288
45-64 años,Mujeres,2016,43,Tarragona,104787,244.0,0.2328533119566358
45-64 años,Mujeres,2016,44,Teruel,18290,28.0,0.1530891197375615
45-64 años,Mujeres,2016,45,Toledo,86787,144.0,0.165923467800477
45-64 años,Mujeres,2016,46,Valencia,355679,962.0,0.2704685966840887
45-64 años,Mujeres,2016,47,Valladolid,77801,187.0,0.2403568077531137
45-64 años,Mujeres,2016,48,Bizkaia,173919,418.0,0.2403417682944359
45-64 años,Mujeres,2016,49,Zamora,25333,57.0,0.2250029605652706
45-64 años,Mujeres,2016,50,Zaragoza,133174,328.0,0.2462943217144487
45-64 años,Mujeres,2016,51,Ceuta,10112,23.0,0.2274525316455696
45-64 años,Mujeres,2016,52,Melilla,9671,29.0,0.2998655774997415
45-64 años,Mujeres,2017,1,Álava,47664,127.0,0.2664484726418261
45-64 años,Mujeres,2017,2,Albacete,54149,105.0,0.1939093981421633
45-64 años,Mujeres,2017,3,Alicante,256323,631.0,0.2461737729349297
45-64 años,Mujeres,2017,4,Almería,89815,206.0,0.2293603518343261
45-64 años,Mujeres,2017,5,Ávila,22571,40.0,0.1772185547826857
45-64 años,Mujeres,2017,6,Badajoz,94068,217.0,0.2306841859080665
45-64 años,Mujeres,2017,7,Baleares,150189,389.0,0.2590069845328219
45-64 años,Mujeres,2017,8,Barcelona,766951,1788.0,0.2331309301376489
45-64 años,Mujeres,2017,9,Burgos,51688,109.0,0.2108806686271475
45-64 años,Mujeres,2017,10,Cáceres,58246,114.0,0.1957215946159393
45-64 años,Mujeres,2017,11,Cádiz,175880,490.0,0.2785990448032749
45-64 años,Mujeres,2017,12,Castellón,79572,186.0,0.2337505655255617
45-64 años,Mujeres,2017,13,Ciudad Real,69505,156.0,0.2244442845838428
45-64 años,Mujeres,2017,14,Córdoba,112511,257.0,0.2284221098381491
45-64 años,Mujeres,2017,15,A Coruña,167078,519.0,0.3106333568752319
45-64 años,Mujeres,2017,16,Cuenca,26912,43.0,0.1597800237812128
45-64 años,Mujeres,2017,17,Girona,101291,231.0,0.2280557996268177
45-64 años,Mujeres,2017,18,Granada,128572,313.0,0.2434433624739445
45-64 años,Mujeres,2017,19,Guadalajara,33116,65.0,0.1962797439304263
45-64 años,Mujeres,2017,20,Gipuzkoa,104420,270.0,0.2585711549511588
45-64 años,Mujeres,2017,21,Huelva,70954,147.0,0.2071764805366857
45-64 años,Mujeres,2017,22,Huesca,30386,49.0,0.1612584742973737
45-64 años,Mujeres,2017,23,Jaén,90809,184.0,0.2026230880199099
45-64 años,Mujeres,2017,24,León,70753,205.0,0.2897403643661753
45-64 años,Mujeres,2017,25,Lleida,56975,116.0,0.2035980693286529
45-64 años,Mujeres,2017,26,La Rioja,44403,98.0,0.2207058081661149
45-64 años,Mujeres,2017,27,Lugo,48475,113.0,0.2331098504383703
45-64 años,Mujeres,2017,28,Madrid,930709,2033.0,0.2184356227349257
45-64 años,Mujeres,2017,29,Málaga,230714,625.0,0.2708981682949453
45-64 años,Mujeres,2017,30,Murcia,190315,435.0,0.2285684260305283
45-64 años,Mujeres,2017,31,Navarra,88499,190.0,0.2146916914315416
45-64 años,Mujeres,2017,32,Ourense,44349,75.0,0.1691131705337211
45-64 años,Mujeres,2017,33,Asturias,165504,453.0,0.2737093967517401
45-64 años,Mujeres,2017,34,Palencia,24798,60.0,0.241954996370675
45-64 años,Mujeres,2017,35,Las Palmas,161353,461.0,0.2857089734929007
45-64 años,Mujeres,2017,36,Pontevedra,137227,320.0,0.2331902613917086
45-64 años,Mujeres,2017,37,Salamanca,49465,132.0,0.2668553522692813
45-64 años,Mujeres,2017,38,Santa Cruz,148060,399.0,0.2694853437795488
45-64 años,Mujeres,2017,39,Cantabria,87742,242.0,0.2758086207289553
45-64 años,Mujeres,2017,40,Segovia,21727,42.0,0.1933078657891103
45-64 años,Mujeres,2017,41,Sevilla,268499,690.0,0.2569841973340683
45-64 años,Mujeres,2017,42,Soria,12179,18.0,0.1477953854996305
45-64 años,Mujeres,2017,43,Tarragona,106495,233.0,0.2187896145358937
45-64 años,Mujeres,2017,44,Teruel,18459,43.0,0.2329486971125196
45-64 años,Mujeres,2017,45,Toledo,88839,199.0,0.2240007204043269
45-64 años,Mujeres,2017,46,Valencia,361539,1010.0,0.279361286057659
45-64 años,Mujeres,2017,47,Valladolid,78596,179.0,0.2277469591327802
45-64 años,Mujeres,2017,48,Bizkaia,176233,430.0,0.2439951654911395
45-64 años,Mujeres,2017,49,Zamora,25375,52.0,0.2049261083743842
45-64 años,Mujeres,2017,50,Zaragoza,135479,352.0,0.2598188649163339
45-64 años,Mujeres,2017,51,Ceuta,10289,31.0,0.3012926426280493
45-64 años,Mujeres,2017,52,Melilla,9896,23.0,0.2324171382376718
45-64 años,Mujeres,2018,1,Álava,48374,111.0,0.2294621077438293
45-64 años,Mujeres,2018,2,Albacete,55074,105.0,0.1906525765333914
45-64 años,Mujeres,2018,3,Alicante,261665,662.0,0.2529952420079109
45-64 años,Mujeres,2018,4,Almería,91764,232.0,0.2528224576086482
45-64 años,Mujeres,2018,5,Ávila,22640,45.0,0.1987632508833922
45-64 años,Mujeres,2018,6,Badajoz,95570,214.0,0.2239196400544103
45-64 años,Mujeres,2018,7,Baleares,153689,369.0,0.2400952573053374
45-64 años,Mujeres,2018,8,Barcelona,780747,1791.0,0.2293956941237045
45-64 años,Mujeres,2018,9,Burgos,52202,123.0,0.2356231562009118
45-64 años,Mujeres,2018,10,Cáceres,58741,122.0,0.2076913910216033
45-64 años,Mujeres,2018,11,Cádiz,179093,476.0,0.2657836989720424
45-64 años,Mujeres,2018,12,Castellón,81046,182.0,0.2245638279495595
45-64 años,Mujeres,2018,13,Ciudad Real,70392,153.0,0.2173542448005455
45-64 años,Mujeres,2018,14,Córdoba,113965,257.0,0.2255078313517307
45-64 años,Mujeres,2018,15,A Coruña,168792,479.0,0.2837812218588558
45-64 años,Mujeres,2018,16,Cuenca,27163,46.0,0.1693480101608806
45-64 años,Mujeres,2018,17,Girona,103363,251.0,0.2428335090893259
45-64 años,Mujeres,2018,18,Granada,130468,352.0,0.2697979581199987
45-64 años,Mujeres,2018,19,Guadalajara,33976,69.0,0.2030845302566517
45-64 años,Mujeres,2018,20,Gipuzkoa,105502,270.0,0.2559193190650414
45-64 años,Mujeres,2018,21,Huelva,72815,179.0,0.2458284694087756
45-64 años,Mujeres,2018,22,Huesca,30645,54.0,0.1762114537444934
45-64 años,Mujeres,2018,23,Jaén,91714,217.0,0.2366050984582506
45-64 años,Mujeres,2018,24,León,71109,179.0,0.2517262231222489
45-64 años,Mujeres,2018,25,Lleida,57699,127.0,0.2201078008284372
45-64 años,Mujeres,2018,26,La Rioja,45043,95.0,0.2109095752947183
45-64 años,Mujeres,2018,27,Lugo,48741,114.0,0.2338893334153997
45-64 años,Mujeres,2018,28,Madrid,952261,1990.0,0.2089763205675754
45-64 años,Mujeres,2018,29,Málaga,236158,641.0,0.2714284504441941
45-64 años,Mujeres,2018,30,Murcia,195164,432.0,0.2213522985796561
45-64 años,Mujeres,2018,31,Navarra,90093,191.0,0.2120031522981807
45-64 años,Mujeres,2018,32,Ourense,44465,111.0,0.2496345440233892
45-64 años,Mujeres,2018,33,Asturias,166035,515.0,0.3101755653928388
45-64 años,Mujeres,2018,34,Palencia,24763,69.0,0.278641521625005
45-64 años,Mujeres,2018,35,Las Palmas,165932,495.0,0.2983149723983319
45-64 años,Mujeres,2018,36,Pontevedra,139289,315.0,0.2261485113684497
45-64 años,Mujeres,2018,37,Salamanca,49884,123.0,0.2465720471493865
45-64 años,Mujeres,2018,38,Santa Cruz,152412,409.0,0.2683515733669264
45-64 años,Mujeres,2018,39,Cantabria,88815,211.0,0.237572482125767
45-64 años,Mujeres,2018,40,Segovia,21964,41.0,0.186669094882535
45-64 años,Mujeres,2018,41,Sevilla,273656,692.0,0.2528722191364341
45-64 años,Mujeres,2018,42,Soria,12288,22.0,0.1790364583333333
45-64 años,Mujeres,2018,43,Tarragona,108516,220.0,0.2027350805411183
45-64 años,Mujeres,2018,44,Teruel,18563,41.0,0.2208694715293864
45-64 años,Mujeres,2018,45,Toledo,90791,178.0,0.1960546750228547
45-64 años,Mujeres,2018,46,Valencia,367465,948.0,0.2579837535547603
45-64 años,Mujeres,2018,47,Valladolid,79466,192.0,0.2416127652077618
45-64 años,Mujeres,2018,48,Bizkaia,177921,440.0,0.2473007683185233
45-64 años,Mujeres,2018,49,Zamora,25299,57.0,0.2253053480374718
45-64 años,Mujeres,2018,50,Zaragoza,137226,315.0,0.2295483363211053
45-64 años,Mujeres,2018,51,Ceuta,10450,33.0,0.3157894736842105
45-64 años,Mujeres,2018,52,Melilla,10086,37.0,0.3668451318659528
45-64 años,Mujeres,2019,1,Álava,49084,97.0,0.1976204058348953
45-64 años,Mujeres,2019,2,Albacete,55920,112.0,0.2002861230329041
45-64 años,Mujeres,2019,3,Alicante,268523,696.0,0.2591956741135768
45-64 años,Mujeres,2019,4,Almería,94292,227.0,0.2407415263224876
45-64 años,Mujeres,2019,5,Ávila,22952,53.0,0.2309166957127919
45-64 años,Mujeres,2019,6,Badajoz,96986,241.0,0.2484894727074011
45-64 años,Mujeres,2019,7,Baleares,158431,366.0,0.2310153947144182
45-64 años,Mujeres,2019,8,Barcelona,796546,1812.0,0.2274821542007618
45-64 años,Mujeres,2019,9,Burgos,52833,108.0,0.2044176934870251
45-64 años,Mujeres,2019,10,Cáceres,59294,132.0,0.2226194893243835
45-64 años,Mujeres,2019,11,Cádiz,182255,467.0,0.2562343968615401
45-64 años,Mujeres,2019,12,Castellón,82872,191.0,0.2304759146635775
45-64 años,Mujeres,2019,13,Ciudad Real,71210,168.0,0.2359219210785001
45-64 años,Mujeres,2019,14,Córdoba,115200,267.0,0.2317708333333333
45-64 años,Mujeres,2019,15,A Coruña,171038,462.0,0.2701154129491692
45-64 años,Mujeres,2019,16,Cuenca,27624,45.0,0.1629018245004344
45-64 años,Mujeres,2019,17,Girona,105789,209.0,0.197563073665504
45-64 años,Mujeres,2019,18,Granada,132811,340.0,0.2560028913267726
45-64 años,Mujeres,2019,19,Guadalajara,35250,82.0,0.2326241134751772
45-64 años,Mujeres,2019,20,Gipuzkoa,106672,259.0,0.2428003599820009
45-64 años,Mujeres,2019,21,Huelva,74622,168.0,0.2251346787810565
45-64 años,Mujeres,2019,22,Huesca,31112,71.0,0.2282077654924144
45-64 años,Mujeres,2019,23,Jaén,92407,204.0,0.2207624963476792
45-64 años,Mujeres,2019,24,León,71505,184.0,0.2573246626110062
45-64 años,Mujeres,2019,25,Lleida,58710,117.0,0.1992846193152785
45-64 años,Mujeres,2019,26,La Rioja,45853,108.0,0.2355352975814014
45-64 años,Mujeres,2019,27,Lugo,48986,101.0,0.206181357939003
45-64 años,Mujeres,2019,28,Madrid,976141,2119.0,0.2170792948969462
45-64 años,Mujeres,2019,29,Málaga,242807,690.0,0.2841763211110058
45-64 años,Mujeres,2019,30,Murcia,200777,434.0,0.2161602175547996
45-64 años,Mujeres,2019,31,Navarra,91975,208.0,0.2261484098939929
45-64 años,Mujeres,2019,32,Ourense,44716,111.0,0.2482332945701762
45-64 años,Mujeres,2019,33,Asturias,166465,492.0,0.2955576247259184
45-64 años,Mujeres,2019,34,Palencia,24764,62.0,0.2503634307866257
45-64 años,Mujeres,2019,35,Las Palmas,171179,444.0,0.2593776105713902
45-64 años,Mujeres,2019,36,Pontevedra,141579,328.0,0.2316727763298229
45-64 años,Mujeres,2019,37,Salamanca,50325,114.0,0.2265275707898658
45-64 años,Mujeres,2019,38,Santa Cruz,157666,438.0,0.2778024431392944
45-64 años,Mujeres,2019,39,Cantabria,89881,255.0,0.2837084589624059
45-64 años,Mujeres,2019,40,Segovia,22311,37.0,0.165837479270315
45-64 años,Mujeres,2019,41,Sevilla,278963,704.0,0.2523632166272946
45-64 años,Mujeres,2019,42,Soria,12416,19.0,0.1530283505154639
45-64 años,Mujeres,2019,43,Tarragona,111118,242.0,0.2177864972371713
45-64 años,Mujeres,2019,44,Teruel,18666,28.0,0.1500053573341905
45-64 años,Mujeres,2019,45,Toledo,93858,173.0,0.1843209955464638
45-64 años,Mujeres,2019,46,Valencia,374857,961.0,0.2563644269681505
45-64 años,Mujeres,2019,47,Valladolid,80263,190.0,0.2367217771575944
45-64 años,Mujeres,2019,48,Bizkaia,179574,414.0,0.2305456246449931
45-64 años,Mujeres,2019,49,Zamora,25322,47.0,0.1856093515520101
45-64 años,Mujeres,2019,50,Zaragoza,140172,373.0,0.2661016465485261
45-64 años,Mujeres,2019,51,Ceuta,10562,28.0,0.2651013065707252
45-64 años,Mujeres,2019,52,Melilla,10198,44.0,0.4314571484604824
45-64 años,Mujeres,2020,1,Álava,49924,120.0,0.240365355340117
45-64 años,Mujeres,2020,2,Albacete,57015,136.0,0.2385337191967026
45-64 años,Mujeres,2020,3,Alicante,275875,749.0,0.2714997734481196
45-64 años,Mujeres,2020,4,Almería,97383,276.0,0.2834170235051292
45-64 años,Mujeres,2020,5,Ávila,23198,64.0,0.2758858522286404
45-64 años,Mujeres,2020,6,Badajoz,98549,246.0,0.2496220154440938
45-64 años,Mujeres,2020,7,Baleares,163649,371.0,0.2267047155802968
45-64 años,Mujeres,2020,8,Barcelona,815603,2101.0,0.2576008180450537
45-64 años,Mujeres,2020,9,Burgos,53568,117.0,0.2184139784946236
45-64 años,Mujeres,2020,10,Cáceres,59824,157.0,0.2624364803423375
45-64 años,Mujeres,2020,11,Cádiz,186135,492.0,0.2643242807639616
45-64 años,Mujeres,2020,12,Castellón,85169,198.0,0.2324789536098815
45-64 años,Mujeres,2020,13,Ciudad Real,72310,217.0,0.3000968054211036
45-64 años,Mujeres,2020,14,Córdoba,116626,298.0,0.2555176375765267
45-64 años,Mujeres,2020,15,A Coruña,173716,468.0,0.2694052361325382
45-64 años,Mujeres,2020,16,Cuenca,28091,60.0,0.2135915417749457
45-64 años,Mujeres,2020,17,Girona,108315,236.0,0.2178830263583067
45-64 años,Mujeres,2020,18,Granada,135262,407.0,0.3008975174106548
45-64 años,Mujeres,2020,19,Guadalajara,36539,73.0,0.199786529461671
45-64 años,Mujeres,2020,20,Gipuzkoa,108236,256.0,0.2365201966074134
45-64 años,Mujeres,2020,21,Huelva,76546,212.0,0.2769576463825673
45-64 años,Mujeres,2020,22,Huesca,31577,74.0,0.2343477847800614
45-64 años,Mujeres,2020,23,Jaén,93559,206.0,0.2201819172928312
45-64 años,Mujeres,2020,24,León,71888,186.0,0.2587358112619631
45-64 años,Mujeres,2020,25,Lleida,59955,141.0,0.235176382286715
45-64 años,Mujeres,2020,26,La Rioja,46801,110.0,0.2350377128693831
45-64 años,Mujeres,2020,27,Lugo,49380,127.0,0.2571891454029972
45-64 años,Mujeres,2020,28,Madrid,1005595,2441.0,0.242741859297232
45-64 años,Mujeres,2020,29,Málaga,250147,676.0,0.2702410982342382
45-64 años,Mujeres,2020,30,Murcia,207162,493.0,0.2379780075496471
45-64 años,Mujeres,2020,31,Navarra,94053,239.0,0.2541120432096796
45-64 años,Mujeres,2020,32,Ourense,45181,121.0,0.2678116907549633
45-64 años,Mujeres,2020,33,Asturias,167562,480.0,0.2864611308053139
45-64 años,Mujeres,2020,34,Palencia,24881,72.0,0.2893774365982074
45-64 años,Mujeres,2020,35,Las Palmas,176303,456.0,0.258645627130565
